property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type
flat,saroop garden,saroop garden rajendra park,0.95,2638.0,2.0,2.0,1,1  ,new Property,4000.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,m3m skycity,sector 65,2.0,15267.0,2.0,2.0,2,16  ,new Property,1186.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,chd avenue,sector 71,1.15,6526.0,3.0,3.0,2,15  ,moderately old,1541.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,bestech park view residency,palam vihar,0.55,8461.0,1.0,1.0,2,7  ,moderately old,588.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,1.5,12500.0,2.0,2.0,2,2  ,under construction,1333.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,m3m the tree of life,sector 111,2.35,14551.0,3.0,3.0,3,5  ,under construction,1615.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,bajrang apartments,dayanand colony,0.38,4470.0,2.0,2.0,2,1  ,moderately old,944.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,vipul lavanya,sector 81,1.0,8000.0,2.0,2.0,2,7  ,relativelt new,1131.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramprastha primera,sector 37d,1.02,6000.0,3.0,2.0,3,22  ,under construction,1538.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park 4,sector 36 sohna,0.72,6428.0,3.0,2.0,3,2  ,under construction,1244.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,elan mercado,sector 80,0.85,12408.0,1.0,1.0,1,15  ,relativelt new,761.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sanskriti apartment,sector 10a,1.1,6666.0,3.0,3.0,3,2  ,moderately old,1833.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,2.0,2.0,2,10  ,under construction,828.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,avl 36 gurgaon,sector 36a,0.36,8990.0,1.0,1.0,1,7  ,relativelt new,407.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,vatika inxt floors,sector 82a,1.25,8333.0,3.0,2.0,3,2  ,relativelt new,1667.0,1.0,0.0,0.0,1.0,0.0,0.0
flat,bptp pedestal,sector 70a,1.9,9500.0,4.0,3.0,3,2  ,new Property,2111.0,0.0,0.0,1.0,0.0,0.0,2.0
flat,vipul lavanya,sector 81,0.64,5261.0,2.0,2.0,3,12  ,relativelt new,1361.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,2.7,7754.0,4.0,4.0,3,23  ,new Property,3151.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sobha city,sector 108,2.1,13975.0,2.0,2.0,2,3  ,under construction,1250.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,3.0,3.0,3,1  ,under construction,1721.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,1.7,15178.0,2.0,2.0,2,4  ,under construction,1244.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,smart world one,dwarka expressway,1.65,5933.0,3.0,4.0,3,6  ,under construction,3094.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramshanti cooperative society,sector 52,1.76,7242.0,4.0,4.0,3,12  ,new Property,2199.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ss radiance residency,adarsh nagar,0.6,5660.0,3.0,3.0,2,3  ,relativelt new,1178.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,apna enclave,sector 4 urban estate,0.6,6667.0,2.0,2.0,1,1  ,undefined,900.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,bptp amstoria,bptp,2.25,8653.0,3.0,3.0,3,7  ,moderately old,2353.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,silverglades the melia,sohna,0.91,6800.0,2.0,2.0,3,1  ,new Property,1222.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,zara aavaas,sector 104,0.49,6577.0,3.0,2.0,2,7  ,under construction,695.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,rk tower,palam vihar,0.95,9595.0,2.0,2.0,1,1  ,relativelt new,1100.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,breez global hill view,sohna,0.3,5124.0,2.0,2.0,1,11  ,new Property,650.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,avl 36 gurgaon,sector 36a,0.37,10539.0,1.0,1.0,1,3  ,relativelt new,319.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,corona gracieux,sector 76,0.75,5660.0,2.0,2.0,3,13  ,relativelt new,1199.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors,sector 65,2.6,15758.0,3.0,3.0,3,3  ,undefined,1650.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,umang monsoon breeze,sector 78,1.1,5055.0,3.0,3.0,3,9  ,old property,2176.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,puri emerald bay,sector 104,1.5,9678.0,2.0,2.0,2,7  ,under construction,1403.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,smart world orchard,sector 61,2.24,14460.0,3.0,3.0,2,3  ,new Property,1402.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,smart world orchard,sector 61,1.57,13652.0,2.0,2.0,2,3  ,new Property,1150.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,tulip monsella,sector 53,7.4,33199.0,4.0,4.0,3,21  ,under construction,2477.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,my home,new palam vihar,0.22,4400.0,2.0,2.0,1,1  ,new Property,556.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,breez global hill view,sohna,0.32,5470.0,2.0,2.0,1,17  ,new Property,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ansal heights 86,sector 86,0.74,5441.0,2.0,2.0,1,11  ,under construction,1231.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,m3m heights,sector 65,1.95,16000.0,2.0,2.0,3,16  ,under construction,1141.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smriti apartment,sector 56,0.6,10000.0,1.0,1.0,1,2  ,moderately old,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,uphaar homes,sector 105,0.45,4736.0,3.0,2.0,1,1  ,relativelt new,1056.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,pareena laxmi apartments,sector 99a,0.3,5424.0,2.0,1.0,2,5  ,new Property,511.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,1.3,9135.0,3.0,3.0,2,2  ,new Property,1581.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,unitech the palms,south city 1,2.75,16768.0,3.0,3.0,2,14  ,old property,1640.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,smart world orchard,sector 61,1.7,15000.0,2.0,2.0,2,4  ,under construction,1278.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,vatika independent floors,sector 82,0.67,5826.0,2.0,2.0,3,2  ,moderately old,1150.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,corona gracieux,sector 76,1.08,5510.0,3.0,3.0,3,1  ,new Property,1774.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,lotus elise,sector 99,0.95,6551.0,2.0,3.0,3,7  ,relativelt new,1611.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,nul,valley view estate,0.56,6054.0,2.0,2.0,1,11  ,old property,1028.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,godrej summit,sector 104,0.85,6896.0,2.0,2.0,3,12  ,relativelt new,1611.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,godrej habitat,sector 3,1.25,8656.0,2.0,2.0,3,14  ,under construction,1161.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ashiana mulberry,sohna,1.05,5412.0,2.0,2.0,3,1  ,new Property,1175.97,1.0,0.0,0.0,0.0,0.0,2.0
flat,ansal heights 86,sector 86,0.78,5735.0,2.0,2.0,1,8  ,new Property,1231.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park,sohna,0.79,7308.0,3.0,2.0,3,4  ,under construction,978.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena laxmi apartments,sector 99a,0.32,5786.0,2.0,2.0,2,11  ,new Property,502.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,conscient elevate,sector 59,3.78,16500.0,3.0,3.0,3,3  ,under construction,2550.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pyramid elite,sector 86,0.45,7846.0,2.0,2.0,1,12  ,under construction,637.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.62,13974.0,3.0,4.0,3,3  ,new Property,129.42,0.0,1.0,0.0,0.0,0.0,2.0
flat,shri ram apartments,laxman vihar,0.36,3789.0,2.0,2.0,1,4  ,relativelt new,1056.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global rosellia,sector 95a,0.45,8754.0,2.0,2.0,2,14  ,new Property,571.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja revanta,sector 78,0.99,6100.0,2.0,2.0,3,14  ,under construction,1467.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,sidhartha ncr one phase,sector 95,0.55,4867.0,2.0,2.0,2,14  ,new Property,1256.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,divya apartments,dayanand colony,0.6,7594.0,2.0,2.0,No,2  ,relativelt new,790.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,rof ananda,sector 95,0.46,6318.0,2.0,2.0,2,11  ,new Property,809.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,1.13,8500.0,3.0,3.0,2,4  ,under construction,1473.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,emaar palm heights,sector 77,2.1,10370.0,3.0,3.0,3,17  ,new Property,1833.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,rof ananda,sector 95,0.38,6919.0,2.0,2.0,1,4  ,new Property,610.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,the center court,sector 88a,2.1,12173.0,4.0,4.0,3,0,new Property,1745.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,uphaar residency 2,sector 105,0.42,5600.0,3.0,2.0,1,0,moderately old,833.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,wings apartment,sector 9,1.2,6666.0,4.0,3.0,2,4  ,moderately old,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,gls arawali homes,sohna,0.28,4938.0,2.0,2.0,2,3  ,relativelt new,500.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,1.0,6969.0,2.0,2.0,2,14  ,relativelt new,1299.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,piedmont taksila heights,sector 37c,1.05,4792.0,3.0,3.0,3,7  ,relativelt new,1738.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,adani aangan arcade,sector 88a,0.45,7200.0,2.0,2.0,1,3  ,new Property,694.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja navodaya,sector 92,0.85,5407.0,3.0,3.0,No,0,relativelt new,1423.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej summit,sector 104,1.3,7893.0,3.0,3.0,3,8  ,new Property,1490.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,bhemerlei,sohna road,0.69,5100.0,2.0,2.0,2,3  ,under construction,1350.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,valley view estate,valley view estate,0.38,6089.0,1.0,1.0,1,11  ,moderately old,565.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej oasis,sector 88a,1.45,8367.0,2.0,2.0,3,9  ,relativelt new,133.0,1.0,0.0,0.0,0.0,0.0,1.0
flat,ramprastha skyz,sector 37d,1.0,4942.0,3.0,5.0,3,11  ,under construction,1833.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,earth copia,sector 112,0.7,4673.0,2.0,2.0,2,4  ,relativelt new,1498.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,assotech blith,sector 99,0.82,6007.0,2.0,2.0,3,0,undefined,1365.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,satya element one,sector 49,0.8,11111.0,1.0,1.0,1,0,undefined,720.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,proxima tower,sector 37c,0.6,4602.0,2.0,2.0,3,5  ,under construction,1180.0,1.0,0.0,0.0,1.0,0.0,2.0
flat,hcbs sports ville,sohna,0.27,4345.0,2.0,2.0,2,10  ,relativelt new,619.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,greenopolis,sector 89,0.8,6168.0,2.0,2.0,2,6  ,under construction,1441.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,vipul belmonte,sector 53,6.5,21922.0,3.0,4.0,3,0,old property,2683.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,green court,new,0.38,5507.0,2.0,2.0,1,7  ,under construction,767.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,birla navya,sector 63a,2.2,17488.0,2.0,3.0,3,4  ,under construction,997.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,1.9,22700.0,3.0,3.0,3,1  ,new Property,1137.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ganga apartment,shanti nagar,0.55,3352.0,2.0,2.0,1,3  ,moderately old,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,gls arawali homes,sohna,0.27,4600.0,2.0,2.0,2,5  ,new Property,521.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,shree balaji appartment,sector 33,0.4,5000.0,2.0,2.0,2,1  ,relativelt new,724.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,rof ananda,sector 95,0.26,6842.0,1.0,1.0,1,8  ,new Property,422.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramprastha the atrium,sector 37d,1.0,7782.0,3.0,3.0,2,4  ,relativelt new,1163.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulsiani easy in homes,sohna,0.4,7920.0,2.0,2.0,3,9  ,under construction,561.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,eldeco accolade,sohna,0.95,6178.0,2.0,2.0,3,8  ,under construction,1050.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,ansal harmony homes,sushant lok phase 3,1.12,10666.0,2.0,2.0,1,0,old property,950.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,mittal cosmos executive apartments,sector 2,0.75,6550.0,2.0,2.0,2,15  ,old property,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,gls arawali homes,sohna,0.35,6076.0,2.0,2.0,2,11  ,relativelt new,528.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ireo the corridors,sector 67a,2.08,12044.0,3.0,3.0,2,6  ,under construction,1563.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,umang monsoon breeze,sector 78,0.95,5491.0,3.0,3.0,2,9  ,relativelt new,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,rof ananda,sector 95,0.26,6032.0,1.0,1.0,1,8  ,new Property,406.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,apna enclave,ashok vihar,0.8,6153.0,3.0,3.0,1,0,old property,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,unitech sunbreeze,sector 69,0.74,5500.0,3.0,3.0,1,10  ,under construction,1210.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,hcbs sports ville,sohna,0.22,4603.0,1.0,1.0,1,9  ,relativelt new,477.85,0.0,0.0,0.0,0.0,0.0,0.0
flat,godrej nature plus,sector-33 sohna,1.5,9677.0,3.0,3.0,3,6  ,under construction,1403.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc,sector 92,1.0,5128.0,4.0,3.0,2,1  ,relativelt new,2167.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ireo the corridors,sector 67a,2.0,11580.0,3.0,3.0,2,6  ,under construction,1346.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,mittal surya vihar,sector 21,0.8,7079.0,2.0,2.0,2,6  ,old property,1256.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej frontier,sector 80,1.6,7000.0,3.0,3.0,3,5  ,moderately old,2047.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,breez global heights,sohna,0.28,7142.0,1.0,1.0,1,4  ,new Property,443.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,mvn athens,sohna,0.25,5189.0,2.0,2.0,1,3  ,relativelt new,535.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,prime habitat,sector 99a,0.32,4657.0,2.0,2.0,1,7  ,relativelt new,601.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sidhartha ncr greens,sector 95,0.6,5576.0,2.0,2.0,2,14  ,relativelt new,974.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,hero homes,sector 104,1.2,17548.0,2.0,2.0,2,22  ,under construction,877.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,jammu and kashmir bank employees cghs,sector 9a,0.94,6064.0,3.0,3.0,2,5  ,moderately old,1722.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ramprasta awho,sector 95,0.92,5257.0,3.0,3.0,3,13  ,undefined,1750.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ambience creacions,sector 22,1.75,12700.0,2.0,2.0,2,11  ,under construction,1249.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,greenopolis,sector 89,0.9,4700.0,3.0,3.0,No,14  ,under construction,1910.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena coban residences,sector 99a,1.35,6761.0,3.0,5.0,3,6  ,new Property,1807.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,dlf express greens,sector 1a imt manesar,1.2,6505.0,3.0,4.0,2,5  ,relativelt new,1670.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,imperia the esfera,sector 37c,0.7,4879.0,2.0,3.0,3,12  ,under construction,1299.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,aditya apartment,imt manesar,1.0,4033.0,3.0,4.0,No,3  ,new Property,2480.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,paras dews,sector 106,1.4,6000.0,3.0,4.0,3,12  ,under construction,1593.0,1.0,1.0,0.0,0.0,1.0,2.0
flat,sare crescent parc,sector 92,0.65,4596.0,3.0,3.0,3,3  ,moderately old,1571.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ansal heights 86,sector 86,0.87,5367.0,2.0,2.0,1,12  ,new Property,1231.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,lig flat,sector 40,1.5,5556.0,1.0,1.0,No,0,undefined,300.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,apna enclave,sector 3,0.55,5789.0,2.0,2.0,2,2  ,old property,900.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja vedaanta,sector 108,1.25,5681.0,3.0,2.0,No,0,relativelt new,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,shri balaji apartment,dharam colony,0.35,4037.0,2.0,2.0,1,1  ,moderately old,737.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,krrish florence estate,sector 70,1.3,5600.0,3.0,3.0,3,17  ,under construction,1865.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ansal housing highland park,sector 103,2.0,7490.0,4.0,5.0,3,14  ,new Property,2416.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,dlf express greens,sector 1a imt manesar,1.5,6358.0,4.0,5.0,3,10  ,new Property,2135.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,pareena mi casa,sector 68,1.9,9227.0,3.0,3.0,3,1  ,under construction,2288.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ramsons kshitij,sector 95,0.22,6470.0,1.0,1.0,1,2  ,new Property,308.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ansals duplex flat,palam vihar,0.95,7307.0,2.0,3.0,2,1  ,old property,1444.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,green court,sector 90,0.4,6389.0,2.0,2.0,1,8  ,new Property,575.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hcbs sports ville,sohna,0.32,6165.0,2.0,2.0,2,2  ,new Property,577.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smriti apartment,sector 56,0.45,7500.0,1.0,1.0,2,3  ,old property,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena mi casa,sector 68,1.85,9310.0,3.0,3.0,3,13  ,under construction,1798.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sidhartha ncr greens,sector 95,0.96,6201.0,3.0,3.0,3,8  ,new Property,1720.0,0.0,0.0,1.0,1.0,0.0,2.0
flat,ansals api esencia,golf course ext road,2.4,8000.0,4.0,4.0,3,1  ,new Property,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,supertech araville,sector 79,0.8,6178.0,2.0,2.0,3,9  ,new Property,1172.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,godrej summit,sector 104,1.2,8298.0,3.0,2.0,3,16  ,relativelt new,1607.0,1.0,0.0,0.0,1.0,0.0,0.0
flat,sare crescent parc,sector 92,0.5,5000.0,2.0,2.0,2,2  ,relativelt new,905.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,sare crescent parc,sector 92,0.92,4854.0,4.0,5.0,3,14  ,moderately old,1895.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,green court,sector 90,0.5,8333.0,2.0,2.0,1,8  ,new Property,650.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech araville,sector 79,0.78,6023.0,2.0,2.0,3,17  ,relativelt new,1172.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global synera,sector 81,0.5,7886.0,2.0,2.0,1,11  ,new Property,704.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,godrej summit,sector 104,1.3,9027.0,3.0,2.0,3,16  ,relativelt new,1303.0,1.0,0.0,1.0,1.0,0.0,0.0
flat,prime habitat,sector 99a,0.27,5432.0,2.0,2.0,1,4  ,new Property,552.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare homes,new,0.85,4786.0,4.0,4.0,3,3  ,moderately old,1607.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,bestech park view ananda,sector 81,0.9,6618.0,2.0,2.0,3,8  ,new Property,1231.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,millenia,sector 37c,0.4,6666.0,2.0,2.0,2,4  ,new Property,667.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sidhartha ncr one phase,sector 95,0.9,4500.0,3.0,3.0,1,15  ,relativelt new,2000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature andour heights,sector 71,0.39,9846.0,1.0,1.0,2,1  ,new Property,294.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sanskriti apartments,sector 43,2.5,13513.0,3.0,2.0,3,5  ,old property,1674.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc,sector 92,0.8,4210.0,4.0,3.0,2,10  ,relativelt new,1719.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,m3m skywalk,sector 74,1.5,10714.0,2.0,2.0,1,8  ,new Property,1556.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare homes,sector 92,0.82,5384.0,3.0,3.0,3,12  ,relativelt new,1221.18,0.0,0.0,0.0,0.0,0.0,2.0
flat,puri emerald bay,sector 104,1.8,8823.0,2.0,3.0,3,23  ,new Property,1538.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,laxmi apartment sector 99a gurgaon,sector 99a,0.3,4615.0,2.0,2.0,1,4  ,new Property,600.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej aria,sector 79,1.95,8519.0,3.0,4.0,3,10  ,new Property,1659.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ansal estella,sector 103,1.5,8670.0,3.0,3.0,3,6  ,under construction,1741.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,chanderlok society,dlf phase 4,0.9,7234.0,4.0,2.0,3,1  ,old property,1382.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,jammu and kashmir bank employees cghs,sector 9a,0.95,6129.0,3.0,3.0,2,5  ,moderately old,1403.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,ild greens,sector 37c,1.0,4723.0,3.0,3.0,3,3  ,under construction,1629.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ss residency,adarsh nagar,0.53,4818.0,3.0,3.0,2,2  ,relativelt new,995.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,uphar lakshya homes,rajendra park,0.42,4200.0,3.0,2.0,1,1  ,relativelt new,1111.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech araville,sector 79,1.35,9000.0,2.0,2.0,3,6  ,new Property,1350.0,1.0,0.0,0.0,0.0,1.0,0.0
flat,corona optus,sector 37c,1.5,6361.0,3.0,4.0,3,14  ,new Property,2134.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,umang monsoon breeze,sector 78,1.2,6493.0,3.0,3.0,2,8  ,moderately old,2045.0,0.0,0.0,0.0,1.0,0.0,1.0
flat,godrej oasis,sector 88a,1.5,8108.0,3.0,3.0,2,3  ,relativelt new,2056.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,"godrej aria , sector 79 , gurgaon","godrej aria , sector 79 ,",1.5,11111.0,2.0,2.0,3,7  ,new Property,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,raheja sampada,sector 92,0.9,6569.0,3.0,2.0,3,11  ,relativelt new,1240.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare green parc phase 3,sector 92,1.08,5150.0,4.0,4.0,2,16  ,new Property,1891.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,raheja navodaya,sector 92,0.62,4807.0,2.0,2.0,2,5  ,new Property,1498.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena mi casa,sector 68,1.7,8500.0,4.0,4.0,3,23  ,new Property,1809.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,palam vihar society,palam vihar,0.4,8602.0,1.0,1.0,1,5  ,moderately old,450.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,m3m woodshire,sector 107,1.4,5929.0,3.0,4.0,No,1  ,new Property,2137.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,krishna appartment,dharam colony,0.35,3500.0,3.0,3.0,1,2  ,old property,905.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,spire woods now ananda by alpha corp,sector 103,1.25,6902.0,3.0,4.0,3,11  ,under construction,2012.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,dlf regency park,dlf phase 4,1.35,11992.0,2.0,2.0,2,1  ,moderately old,1109.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ansal heights 86,sector 86,1.05,5541.0,3.0,3.0,3,9  ,under construction,1715.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,parsvnath green ville,sector 48,3.3,9984.0,5.0,5.0,3,4  ,old property,3305.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,raheja vedaanta,sector 108,0.95,5214.0,3.0,3.0,3,3  ,relativelt new,1649.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,ambience lagoon,dlf phase 3,5.8,12500.0,3.0,4.0,3,9  ,old property,3700.0,1.0,1.0,0.0,1.0,1.0,1.0
flat,dlf the crest,sector 54,11.0,35223.0,4.0,6.0,3,7  ,relativelt new,2826.0,0.0,1.0,0.0,0.0,0.0,1.0
